X,Y,C
221.45,3,3
50.89,10,2
55.54,5,2
55.7,5,2
55.74,44,4
50.4,7,2
146.35,16,3
40.46,7,2
183.92,29,3
157.99,44,1
75.84,3,2
50.93,30,4
58.24,5,2
56.02,6,2
202.94,80,1
44.07,27,4
37.54,5,2
43.86,8,2
59.7,10,2
48.81,6,2
47.92,2,2
67.82,6,2
56.86,6,2
60.75,39,4
39.21,5,2
49.92,2,2
170.72,15,3
185.54,8,3
46.71,4,2
48.58,8,2
45.69,3,2
59.84,37,4
61.06,4,2
39.46,9,2
50.32,40,4
66.46,6,2
161.64,10,3
45.02,5,2
62.56,8,2
44.93,5,2
193.33,12,3
49.28,2,2
40.43,40,4
55.29,6,2
68.6,4,2
191.82,7,3
46.57,6,2
44.38,5,2
41.06,31,4
53.75,8,2
37.66,2,2
64.56,53,4
200.77,79,1
45.53,4,2
54.16,3,2
42.97,1,2
40.82,23,4
64.66,24,4
51.92,8,2
50.22,8,2
58.4,7,2
34.42,6,2
174.48,4,3
48.81,30,4
54.05,2,2
54.36,2,2
48.01,6,2
159.11,15,3
52.34,7,2
59.46,8,2
30.34,6,2
36.19,2,2
57.05,26,4
50.07,8,2
56.99,7,2
63.66,1,2
55.39,2,2
207.05,13,3
44.13,6,2
43.05,4,2
44.42,6,2
54.16,3,2
34.55,7,2
217.76,4,3
64.86,8,2
32.51,2,2
54.73,5,2
47.22,7,2
56.67,3,2
41.73,4,2
173.2,16,3
62.3,5,2
40.99,7,2
50.49,3,2
45.28,7,2
47.59,4,2
161.14,10,3
49.98,4,2
57.66,6,2
66.57,2,2
55.24,30,4
45.58,5,2
65.02,3,2
45.83,2,2
34.11,1,2
184.77,15,3
47.68,4,2
41.39,10,2
71.11,6,2
73.66,5,2
55.33,5,2
50.67,4,2
196.39,6,3
45.97,4,2
62.55,3,2
192.25,12,3
166.02,12,3
185.03,41,1
158.88,20,3
185.3,49,1
185.27,9,3
60.21,6,2
58.07,45,4
43.7,7,2
186.26,4,3
63.94,4,2
166.68,14,3
52.06,3,2
171.79,6,3
193.05,11,3
57.35,7,2
57.18,5,2
48.33,7,2
29.88,4,2
46.36,3,2
164.83,53,1
44.75,3,2
35.46,5,2
181.35,13,3
57.13,5,2
57.63,8,2
50.85,5,2
163.82,79,1
55.85,5,2
62.89,5,2
45.35,4,2
45.51,6,2
49.63,5,2
182.16,6,3
56.33,3,2
42.27,37,4
54.2,10,2
193.3,7,3
63.43,10,2
66.05,36,4
32.88,6,2
29.92,4,2
55.46,5,2
44.24,4,2
65.32,3,2
48.73,8,2
45.56,4,2
59.63,4,2
54.7,4,2
55.71,1,2
48.63,4,2
45.44,29,4
46.69,6,2
46.95,23,4
37.3,5,2
151.81,67,1
33.69,8,2
26.14,5,2
43.09,4,2
39.43,6,2
54.38,4,2
63.9,7,2
166.45,17,3
34.04,9,2
181.89,17,3
52.55,2,2
56.89,7,2
185.7,17,3
33.51,4,2
48.35,3,2
191.88,7,3
52.84,4,2
53.69,5,2
71.84,3,2
57.27,4,2
56.56,25,4
166.62,9,3
168.56,5,3
45.16,4,2
48.72,6,2
64.63,8,2
53.67,6,2
41.93,2,2
147.55,12,3
39.76,8,2
207.34,9,3
53.96,1,2
39.83,4,2
206.59,10,3
35.97,7,2
55.79,5,2
40.44,6,2
38.51,28,4
67.87,3,2
53.51,8,2
47.7,5,2
37.52,1,2
160.78,11,3
52.2,7,2
182.53,99,1
183.21,13,3
49.73,11,2
163.17,91,1
50.18,8,2
45,7,2
49.9,5,2
163.39,6,3
44.29,6,2
41.22,39,4
58.36,10,2
47.93,5,2
35.29,3,2
59.44,7,2
44.68,7,2
47.56,5,2
53.15,8,2
44.43,4,2
34.72,5,2
186.42,14,3
161.26,10,3
58.33,3,2
53.19,23,4
41.22,4,2
58.95,2,2
49.88,37,4
40.4,2,2
34.84,8,2
168.34,9,3
154.75,13,3
159.31,10,3
46.51,8,2
51.31,6,2
